ds,y
2017-08-31,1278.9321071895768
2017-09-01,1283.3896313740386
2017-09-04,1289.250444776214
2017-09-05,1293.8630084175281
2017-09-06,1296.3889626800033
2017-09-07,1301.4421428932228
2017-09-08,1307.874304316681
2017-09-11,1314.0068297553323
2017-09-12,1317.6941697869133
2017-09-13,1321.385610554334
2017-09-14,1326.7614203863463
2017-09-15,1328.3991655435746
2017-09-18,1331.7616782105185
2017-09-19,1332.5594086020415
2017-09-20,1333.0089449854506
2017-09-21,1335.7706049067076
2017-09-22,1335.890541988369
2017-09-25,1335.914740287176
2017-09-26,1332.659239611053
2017-09-27,1332.865227633783
2017-09-28,1332.7007884533627
2017-09-29,1328.448651491941
2017-10-02,1327.8394136162296
2017-10-03,1326.3560281071364
2017-10-04,1324.7577753175033
2017-10-05,1321.7822692649002
2017-10-06,1318.9189180028393
2017-10-09,1318.4002265942904
2017-10-10,1315.5028456974703
2017-10-11,1316.7931449996258
2017-10-12,1316.4804049065153
2017-10-13,1317.3022154955995
2017-10-16,1315.3155377897947
2017-10-17,1314.341922819854
2017-10-18,1314.0586186965975
2017-10-19,1312.790772068813
2017-10-20,1312.9195366860629
2017-10-23,1313.0669017412338
2017-10-24,1312.8032664566126
2017-10-25,1309.948655457288
2017-10-26,1306.0424335901039
2017-10-27,1303.3778989149712
2017-10-30,1301.9550438667925
2017-10-31,1300.1959059576875
2017-11-01,1297.7449582244074
2017-11-02,1296.1445119682007
2017-11-03,1293.9334022465878
2017-11-06,1289.256891003409
2017-11-07,1288.43736100531
2017-11-08,1286.7284532927767
2017-11-09,1283.7854896873457
2017-11-10,1283.45625133478
2017-11-13,1282.384087082687
2017-11-14,1280.3208989751931
2017-11-15,1276.7329098551515
2017-11-16,1276.2499922807106
2017-11-17,1276.1282690525086
2017-11-20,1274.8100396064262
2017-11-21,1275.4881566568106
2017-11-22,1275.2199142678598
2017-11-23,1272.6752839462763
2017-11-24,1271.4453465025713
2017-11-27,1271.7318436498538
2017-11-28,1272.5208606125975
2017-11-29,1272.3222763597757
2017-11-30,1272.0542741778122
2017-12-01,1272.7421146248093
2017-12-04,1270.552445164878
2017-12-05,1269.3515362160633
2017-12-06,1268.8363354621465
2017-12-07,1267.6985317323274
2017-12-08,1267.3732368802146
2017-12-11,1265.8518332867854
2017-12-12,1265.3236511507523
2017-12-13,1262.0376633056198
2017-12-14,1259.965015365096
2017-12-15,1259.3182010644532
2017-12-18,1260.4274817684327
2017-12-19,1258.4598125692671
2017-12-20,1258.5182716014438
2017-12-21,1258.6096644421123
2017-12-27,1256.3752151300462
2017-12-28,1255.480721581032
2018-01-02,1257.3637859251571
2018-01-03,1259.8915210221878
2018-01-04,1260.9946921692067
2018-01-05,1264.226793135449
2018-01-08,1267.260716179233
2018-01-09,1267.5049307712818
2018-01-10,1269.374489408135
2018-01-11,1272.6964312611049
2018-01-12,1274.9556535172674
2018-01-15,1277.5229970730675
2018-01-16,1280.916317837384
2018-01-17,1284.2316728285723
2018-01-18,1285.5164963974842
2018-01-19,1289.0507386505847
2018-01-22,1293.8757558091986
2018-01-23,1295.0302244470656
2018-01-24,1297.3856322261609
2018-01-25,1300.3919764826887
2018-01-26,1306.258164697745
2018-01-29,1308.717906453453
2018-01-30,1310.2647482799891
2018-01-31,1314.0323560805716
2018-02-01,1317.3869244547832
2018-02-02,1319.767028642764
2018-02-05,1322.6333090541402
2018-02-06,1324.9404329738388
2018-02-07,1325.0870908838178
2018-02-08,1325.7760807756
2018-02-09,1328.6679000728932
2018-02-12,1331.0560954477974
2018-02-13,1331.008306970037
2018-02-14,1332.2027910711008
2018-02-15,1334.5592263632016
2018-02-16,1335.438990113949
2018-02-19,1335.907319180702
2018-02-20,1338.4619511882831
2018-02-21,1341.2774638922606
2018-02-22,1341.765638901143
2018-02-23,1343.808392941769
2018-02-26,1345.125781382921
2018-02-27,1343.6112348124993
2018-02-28,1343.403047586345
2018-03-01,1344.8363356257464
2018-03-02,1344.4596499296563
2018-03-05,1344.3208483267542
2018-03-06,1345.378564041582
2018-03-07,1346.968953903129
2018-03-08,1346.531466026458
2018-03-09,1344.7937905776039
2018-03-12,1345.6312969349763
2018-03-13,1345.7188188410978
2018-03-14,1345.6236415207618
2018-03-15,1346.6608908919495
2018-03-16,1347.1749668733762
2018-03-19,1344.6831630081283
2018-03-20,1343.1291790638331
2018-03-21,1343.2505123455016
2018-03-22,1344.0513052166825
2018-03-23,1343.6641043079849
2018-03-26,1345.346699140776
2018-03-27,1346.8842185400217
2018-03-28,1346.4995050979737
2018-03-29,1345.8348408861243
2018-04-03,1345.9518290749672
2018-04-04,1347.6108827904352
2018-04-05,1347.5786875675963
2018-04-06,1347.9763547937332
2018-04-09,1348.393561787091
2018-04-10,1345.937979867902
2018-04-11,1345.4816041002023
2018-04-12,1347.131324466986
2018-04-13,1348.9095945074628
2018-04-16,1349.1461129492486
2018-04-17,1350.775767962343
2018-04-18,1351.1384762994749
2018-04-19,1350.2475369307322
2018-04-20,1350.1776492502918
2018-04-23,1351.5236517828153
2018-04-24,1351.7885455034282
2018-04-25,1351.1759860759762
2018-04-26,1351.5371864406663
2018-04-27,1351.3514652139336
2018-04-30,1349.7441899626856
2018-05-01,1346.543771976954
2018-05-02,1344.843770836893
2018-05-03,1344.224228182701
2018-05-04,1342.8258308901645
2018-05-08,1341.0568317232346
2018-05-09,1340.8183388351306
2018-05-10,1336.4255022155298
2018-05-11,1334.630857285316
2018-05-14,1336.2705387143549
2018-05-15,1333.9111137170764
2018-05-16,1331.8463753048345
2018-05-17,1329.7458562029044
2018-05-18,1329.534906147778
2018-05-21,1324.916298570644
2018-05-22,1321.6824779898968
2018-05-23,1318.7879447968467
2018-05-24,1318.0691696470444
2018-05-25,1317.0962129357706
2018-05-29,1316.614017856458
2018-05-30,1314.2399777742205
2018-05-31,1311.667816297298
2018-06-01,1309.8862700023997
2018-06-04,1309.1458600499423
2018-06-05,1308.6309408558648
2018-06-06,1307.0882389635826
2018-06-07,1305.8267528147128
2018-06-08,1306.3192270940183
2018-06-11,1303.7572495836077
2018-06-12,1302.6823449882374
2018-06-13,1302.0111651945062
2018-06-14,1302.1513688266293
2018-06-15,1301.5296564001808
2018-06-18,1300.7777345463219
2018-06-19,1300.436665823674
2018-06-20,1296.9859807977132
2018-06-21,1294.4861893622226
2018-06-22,1293.428160853197
2018-06-25,1293.1005535703694
2018-06-26,1290.9382628926905
2018-06-27,1289.0194435267758
2018-06-28,1287.8748381396097
2018-06-29,1284.2730193958046
2018-07-02,1281.3342979598976
2018-07-03,1279.1281626035843
2018-07-04,1278.235338535283
2018-07-05,1276.5079883886283
2018-07-06,1274.9415990202779
2018-07-09,1274.5503044266056
2018-07-10,1271.331716889097
2018-07-11,1268.5064109753268
2018-07-12,1267.5469098030585
2018-07-13,1266.6796623097384
2018-07-16,1264.2288117825208
2018-07-17,1262.5398972387793
2018-07-18,1261.3341840849184
2018-07-19,1257.2702588497916
2018-07-20,1253.8115845400982
2018-07-23,1252.1673382448466
2018-07-24,1251.0567402201518
2018-07-25,1248.3846391945592
2018-07-26,1246.5440859497282
2018-07-27,1245.3768882841769
2018-07-30,1241.8476705526632
2018-07-31,1238.5870080723516
2018-08-01,1236.8657023859948
2018-08-02,1235.6620532673164
2018-08-03,1233.2696527556875
2018-08-06,1231.5165417238434
2018-08-07,1229.672604385541
2018-08-08,1225.7149023164066
2018-08-09,1222.9641080903589
2018-08-10,1220.8400225894536
2018-08-13,1220.2910523863188
2018-08-14,1217.4844533677333
2018-08-15,1215.3430874005696
2018-08-16,1213.231349849027
2018-08-17,1208.776038237119
2018-08-20,1205.4741429974983
2018-08-21,1202.9608965003422
2018-08-22,1201.494300003469
2018-08-23,1199.3758410509197
2018-08-24,1196.8750030447181
2018-08-28,1196.251644585974
2018-08-29,1193.602014583214
2018-08-30,1191.7318550601306
2018-08-31,1190.0369556963628
2018-09-03,1189.464763681965
2018-09-04,1188.5624450485402
2018-09-05,1186.3310537738416
2018-09-06,1185.8625661165684
2018-09-07,1183.4220505710289
2018-09-10,1181.2171229099865
2018-09-11,1181.4559885448132
2018-09-12,1180.139327944333
2018-09-13,1178.8749931121927
2018-09-14,1177.9228542295969
2018-09-17,1178.119022159115
2018-09-18,1176.1491982062412
2018-09-19,1174.9301013555332
2018-09-20,1174.6272037750878
2018-09-21,1175.817668532348
2018-09-24,1174.9603527496454
2018-09-25,1174.7320676791683
2018-09-26,1175.127023810517
2018-09-27,1173.4055771478509
2018-09-28,1171.6911146261825
2018-10-01,1171.297298159253
2018-10-02,1171.5892183518372
2018-10-03,1171.3433877482335
2018-10-04,1170.75706002411
2018-10-05,1171.0459545342176
2018-10-08,1168.8969725814177
2018-10-09,1167.5201657604985
2018-10-10,1167.335497315554
2018-10-11,1167.550555712107
2018-10-12,1167.3646130764353
2018-10-15,1167.5219169419684
2018-10-16,1169.2471350959925
2018-10-17,1168.1399664238797
2018-10-18,1168.2196486782345
2018-10-19,1169.442169990097
2018-10-22,1170.9601338906307
2018-10-23,1171.7434956135637
2018-10-24,1172.4533073852253
2018-10-25,1173.5366574056286
2018-10-26,1172.259577426398
2018-10-29,1172.1247936951108
2018-10-30,1173.1830817091118
2018-10-31,1174.9098143837402
2018-11-01,1176.4820110334608
2018-11-02,1177.3205545538015
2018-11-05,1179.773508915028
2018-11-06,1178.523996079256
2018-11-07,1178.9336662341893
2018-11-08,1181.0447649283897
2018-11-09,1182.5745128850688
2018-11-12,1184.1990734171507
2018-11-13,1183.9357602291218
2018-11-14,1185.288359202957
2018-11-15,1183.6123150585026
2018-11-16,1183.8794136763795
2018-11-19,1185.498630241794
2018-11-20,1186.4518133205768
2018-11-21,1188.6216549931146
2018-11-22,1189.2972763409687
2018-11-23,1191.6119008942937
2018-11-26,1191.283533170624
2018-11-27,1190.9633366702094
2018-11-28,1192.1494650709112
2018-11-29,1193.9137094294006
2018-11-30,1195.1816600037807
2018-12-03,1196.187712635594
2018-12-04,1197.9648673326737
2018-12-05,1197.7221662745703
2018-12-06,1198.666699402192
2018-12-07,1200.8584646341203
2018-12-10,1203.1239614889512
2018-12-11,1204.5259949074893
2018-12-12,1206.4144396060578
2018-12-13,1209.3259155497415
2018-12-14,1209.1354263703968
2018-12-17,1210.0084627372914
2018-12-18,1211.345217282917
2018-12-19,1213.4020352223695
2018-12-20,1215.3629104617814
2018-12-21,1217.8436451108669
2018-12-27,1220.4389402288778
2018-12-28,1220.313594586137
2019-01-02,1222.3542849834282
2019-01-03,1224.99590708653
2019-01-04,1228.999427404218
2019-01-07,1232.273255564526
2019-01-08,1234.076032943607
2019-01-09,1237.746579448963
2019-01-10,1238.4126882982696
2019-01-11,1240.9150659049844
2019-01-14,1243.6745748954718
2019-01-15,1246.11120862855
2019-01-16,1249.1972927080733
2019-01-17,1251.7156076998547
2019-01-18,1255.0745960121155
2019-01-21,1255.8943465782907
2019-01-22,1256.2810502933605
2019-01-23,1258.9687653690755
2019-01-24,1261.67635119837
2019-01-25,1264.2837603493194
2019-01-28,1266.419945118413
2019-01-29,1269.0398748663265
2019-01-30,1269.6489287222546
2019-01-31,1272.0564540835294
2019-02-01,1275.50264940554
2019-02-04,1278.6191411323011
2019-02-05,1281.0234605409491
2019-02-06,1282.7819292088323
2019-02-07,1286.530876948468
2019-02-08,1287.0956545591853
2019-02-11,1289.1003754779615
2019-02-12,1290.644882569374
2019-02-13,1293.5427305477708
2019-02-14,1295.8169941867413
2019-02-15,1297.6994139190183
2019-02-18,1300.8584147665879
2019-02-19,1300.8642345247106
2019-02-20,1302.8543577147543
2019-02-21,1305.5253181369894
2019-02-22,1308.825689077682
2019-02-25,1311.3548780833555
2019-02-26,1313.2994339284767
2019-02-27,1315.760837888661
2019-02-28,1316.1915014390893
2019-03-01,1317.4481319571921
2019-03-04,1319.2107507545743
2019-03-05,1319.9499946376384
2019-03-06,1321.3238436009383
2019-03-07,1321.9783623641981
2019-03-08,1322.935808011952
2019-03-11,1322.286456396492
2019-03-12,1321.9844279183908
2019-03-13,1322.279585878768
2019-03-14,1323.7996243734833
2019-03-15,1325.033119650984
2019-03-18,1325.438259626165
2019-03-19,1326.8796582389289
2019-03-20,1326.0822956949876
2019-03-21,1326.362827451989
2019-03-22,1326.9107962511491
2019-03-25,1328.13686458212
2019-03-26,1329.5799251724643
2019-03-27,1330.532975735695
2019-03-28,1332.1102827412392
2019-03-29,1330.7426804021068
2019-04-01,1330.586064491463
2019-04-02,1330.4379190989396
2019-04-03,1331.0705465127141
2019-04-04,1332.1373899064126
2019-04-05,1331.0876484102373
2019-04-08,1331.9560757849183
2019-04-09,1330.5346333348857
2019-04-10,1330.0468301333467
2019-04-11,1330.4225234615387
2019-04-12,1330.6855573849077
2019-04-15,1331.190919914432
2019-04-16,1330.8222015730644
2019-04-17,1330.850325806024
2019-04-18,1328.607399233263
2019-04-23,1327.7257202817455
2019-04-24,1327.048381020076
2019-04-25,1327.3136412547644
2019-04-26,1327.5041038415523
2019-04-29,1326.8772706519303
2019-04-30,1327.4580649431964
2019-05-01,1325.6217138945356
2019-05-02,1324.981038322845
2019-05-03,1323.9571487457347
2019-05-07,1324.8898106381985
2019-05-08,1325.182221819199
2019-05-09,1325.0049130582859
2019-05-10,1325.5530041743616
2019-05-13,1324.032775397988
2019-05-14,1323.605995878373
2019-05-15,1323.3921938947483
2019-05-16,1324.2570465026936
2019-05-17,1324.6625483390574
2019-05-20,1324.782802010077
2019-05-21,1325.263581894288
2019-05-22,1323.034698746569
2019-05-23,1321.918919680027
2019-05-24,1321.4725835481863
2019-05-28,1321.8942929675507
2019-05-29,1320.5469920362445
2019-05-30,1320.3927538587377
2019-05-31,1319.9938803112398
2019-06-03,1319.1139936509192
2019-06-04,1318.742288994126
2019-06-05,1319.2495725924105
2019-06-06,1320.0208002163313
2019-06-07,1321.1884118439214
2019-06-10,1321.9238819958898
2019-06-11,1323.2143743484721
2019-06-12,1321.9847787310075
2019-06-13,1322.6590220514063
2019-06-14,1322.673912660197
2019-06-17,1324.742233098639
2019-06-18,1326.0971589166684
2019-06-19,1325.992621294639
2019-06-20,1327.3648109123567
2019-06-21,1327.712932742786
2019-06-24,1329.964883275768
2019-06-25,1332.1936363121677
2019-06-26,1335.3624411862534
2019-06-27,1337.5808298891027
2019-06-28,1339.4033245185065
2019-07-01,1343.2851477334386
2019-07-02,1343.831061300667
2019-07-03,1345.2003171336428
2019-07-04,1347.5478097488995
2019-07-05,1350.2198581493342
2019-07-08,1352.45132863958
2019-07-09,1353.2928203552829
2019-07-10,1355.4800286868558
2019-07-11,1356.9614219966677
2019-07-12,1358.4540681860497
2019-07-15,1361.437441757181
2019-07-16,1362.634704660627
2019-07-17,1364.7306245532457
2019-07-18,1365.8389583513492
2019-07-19,1369.1736338501269
2019-07-22,1370.839359940177
2019-07-23,1372.4807496567564
2019-07-24,1374.7954559053846
2019-07-25,1376.1995852043156
2019-07-26,1378.283778666213
2019-07-29,1379.6092503617572
2019-07-30,1382.561060698579
2019-07-31,1383.0297398577818
2019-08-01,1384.8233024986898
2019-08-02,1386.2395041610118
2019-08-05,1387.7937567744652
2019-08-06,1390.149160257293
2019-08-07,1392.1790345580637
2019-08-08,1396.398827365844
2019-08-09,1398.155255058244
2019-08-12,1456.96933927101
2019-08-13,1464.7014568377947
2019-08-14,1468.6968082930846
2019-08-15,1474.5690310993702
2019-08-16,1478.6499167211675
2019-08-19,1483.9027938045656
2019-08-20,1486.1741836710885
2019-08-21,1489.4252322292023
2019-08-22,1491.629272612128
2019-08-23,1493.3178199740414
2019-08-27,1496.7387491962056
2019-08-28,1501.7469128396658
2019-08-29,1507.902746445595
2019-08-30,1512.837745413538
2019-09-02,1515.811979961536
2019-09-03,1520.7934541162388
2019-09-04,1521.9489557559696
2019-09-05,1528.320474317338
2019-09-06,1532.0773909947654
2019-09-09,1534.0887248748263
2019-09-10,1531.7520050870942
2019-09-11,1531.6169319057515
2019-09-12,1531.9967662764116
2019-09-13,1533.2416545797619
2019-09-16,1533.1394254440943
2019-09-17,1532.950651695192
2019-09-18,1534.2016831664764
2019-09-19,1533.0576770466043
2019-09-20,1532.5433978198544
2019-09-23,1534.1091861034454
2019-09-24,1535.9817182082236
2019-09-25,1537.9297036844368
2019-09-26,1539.9606864902148
2019-09-27,1540.696721957158
2019-09-30,1531.0613358862097
2019-10-01,1535.6351957051097
2019-10-02,1528.5898250719479
2019-10-03,1526.8256570271571
2019-10-04,1526.009382409656
2019-10-07,1524.1922995972218
2019-10-08,1522.586822876401
2019-10-09,1519.8673519427568
2019-10-10,1517.6170275289007
2019-10-11,1515.1186306900497
2019-10-14,1510.1331972276525
2019-10-15,1507.4235905862374
2019-10-16,1502.5954180633753
2019-10-17,1499.4890234623922
2019-10-18,1494.9716224181482
2019-10-21,1490.499871745832
2019-10-22,1489.0292576372108
2019-10-23,1486.49500293083
2019-10-24,1484.0546900533557
2019-10-25,1482.8288850270014
2019-10-28,1484.3833942854326
2019-10-29,1482.1320094219886
2019-10-30,1480.2049589637754
2019-10-31,1481.1768717954212
2019-11-01,1482.3374281906479
2019-11-04,1484.1335795133873
2019-11-05,1486.0339127061038
2019-11-06,1485.8616892077398
2019-11-07,1484.5998750255353
2019-11-08,1484.4084285914948
2019-11-11,1483.1571370628556
2019-11-12,1481.9803822555746
2019-11-13,1481.0263067440014
2019-11-14,1479.5943876667832
2019-11-15,1477.8173855134808
2019-11-18,1477.0784432425337
2019-11-19,1478.40592292386
2019-11-20,1478.8396559506498
2019-11-21,1479.7834338939665
2019-11-22,1480.5978093690892
2019-11-25,1481.8074920308777
2019-11-26,1479.6560635017454
2019-11-27,1478.6493344662206
2019-11-28,1475.9350632407698
2019-11-29,1478.160256046251
2019-12-02,1478.1065111493763
2019-12-03,1478.693041075882
2019-12-04,1478.8681281995518
2019-12-05,1480.6249829753024
2019-12-06,1479.4752391299364
2019-12-09,1478.0978270963717
2019-12-10,1479.1734690349904
2019-12-11,1480.157824108472
2019-12-12,1479.1660992553645
2019-12-13,1478.2961941836386
2019-12-16,1478.4247646015406
2019-12-17,1478.3262506071412
2019-12-18,1477.2843459741594
2019-12-19,1475.7929432289181
2019-12-20,1480.4654733102504
2019-12-23,1478.39204152249
2019-12-27,1478.4258942712468
2019-12-30,1482.4865186883783
2020-01-02,1487.2476604608737
2020-01-03,1486.981671757121
2020-01-06,1501.0255368822748
2020-01-07,1508.578113487729
2020-01-08,1516.8823819427253
2020-01-09,1524.852532938205
2020-01-10,1528.089939192842
2020-01-13,1531.863622280404
2020-01-14,1534.9411397895892
2020-01-15,1538.581839568511
2020-01-16,1539.3050008066962
2020-01-17,1542.3336728998427
2020-01-20,1544.0692437148502
2020-01-21,1546.2440585472727
2020-01-22,1546.3974336890553
2020-01-23,1547.6692863043097
2020-01-24,1550.6399842775995
2020-01-27,1554.1155986080184
2020-01-28,1556.4330087913913
2020-01-29,1559.1076715215268
2020-01-30,1560.568458504663
2020-01-31,1562.274830455268
2020-02-03,1564.1894985657987
2020-02-04,1568.5199528588687
2020-02-05,1568.5578759615883
2020-02-06,1571.7606682952226
2020-02-07,1569.7037849178714
2020-02-10,1570.52852723937
2020-02-11,1570.0685580381562
2020-02-12,1573.744892795643
2020-02-13,1576.1426767946573
2020-02-14,1579.1015982650613
2020-02-17,1584.3115723411522
2020-02-18,1587.4317169436708
2020-02-19,1592.4111052040753
2020-02-20,1595.0739088084802
2020-02-21,1599.820442841075
2020-02-24,1610.3003913371233
2020-02-25,1620.5378270077576
2020-02-26,1626.7744489017532
2020-02-27,1631.5873053041253
2020-02-28,1639.0251784479688
2020-03-02,1638.9065637663348
2020-03-03,1638.5911368402296
2020-03-04,1642.7694813116198
2020-03-05,1645.8728669816621
2020-03-06,1650.5116501115
2020-03-09,1656.582773188133
2020-03-10,1662.9290579498236
2020-03-11,1663.291832802047
2020-03-12,1664.401171644535
2020-03-13,1661.12037762476
2020-03-16,1653.8761046884374
2020-03-17,1641.8740492392149
2020-03-18,1633.8933673343245
2020-03-19,1619.5074022789936
2020-03-20,1604.2658510669396
2020-03-23,1596.7039082857636
2020-03-24,1593.3923181893185
2020-03-25,1592.725960127955
2020-03-26,1593.8809602352121
