ds,y
2017-01-26,925.0062458855623
2017-01-27,927.7867296087379
2017-01-28,913.2399088862898
2017-01-29,918.4935794407307
2017-01-30,914.7886553624411
2017-01-31,917.6800339183396
2017-02-01,921.9835150752533
2017-02-02,924.1207589518428
2017-02-03,939.8524200908711
2017-02-04,946.549029969074
2017-02-05,959.814474815356
2017-02-06,966.5961942687205
2017-02-07,981.1625134788675
2017-02-08,992.0955274160185
2017-02-09,992.4081447514933
2017-02-10,1002.4866657686086
2017-02-11,998.9742993668979
2017-02-12,1007.9988256558249
2017-02-13,1006.8655055173117
2017-02-14,1015.8309316832214
2017-02-15,1017.7673208534097
2017-02-16,1013.1045421518967
2017-02-17,1025.57515702213
2017-02-18,1022.1091034346734
2017-02-19,1030.3835668529055
2017-02-20,1032.31410601542
2017-02-21,1041.6096088391198
2017-02-22,1049.6937128416266
2017-02-23,1047.9967727097921
2017-02-24,1061.3153860822783
2017-02-25,1068.4013000208236
2017-02-26,1081.233465973861
2017-02-27,1087.0129654380758
2017-02-28,1108.907843356946
2017-03-01,1119.4041666962403
2017-03-02,1124.1498508389684
2017-03-03,1149.6353833544697
2017-03-04,1161.6543797911627
2017-03-05,1181.1224909286232
2017-03-06,1195.1373179248858
2017-03-07,1210.7310916509027
2017-03-08,1227.7810130933983
2017-03-09,1226.6535373335785
2017-03-10,1237.763915040186
2017-03-11,1232.4202809522108
2017-03-12,1240.055360057597
2017-03-13,1243.0813023382243
2017-03-14,1258.4508043097876
2017-03-15,1256.1683687383263
2017-03-16,1260.4167516186653
2017-03-17,1272.0584406662397
2017-03-18,1259.4896148084956
2017-03-19,1246.1613849612697
2017-03-20,1229.927523423614
2017-03-21,1230.5139583932187
2017-03-22,1222.911086832833
2017-03-23,1217.8719414661969
2017-03-24,1212.8129341491228
2017-03-25,1193.1903573530428
2017-03-26,1190.572566331688
2017-03-27,1189.6165362537627
2017-03-28,1197.6459542902603
2017-03-29,1193.183592467139
2017-03-30,1185.1345976306236
2017-03-31,1181.0636665038555
2017-04-01,1157.0613842865264
2017-04-02,1156.5442771905066
2017-04-03,1154.3102456252084
2017-04-04,1156.8478468759538
2017-04-05,1153.7091433920823
2017-04-06,1145.0375349408926
2017-04-07,1137.6134222517023
2017-04-08,1132.6776494164267
2017-04-09,1138.7945638567592
2017-04-10,1148.5596341845353
2017-04-11,1166.44898686232
2017-04-12,1161.6681099498958
2017-04-13,1159.1755630718792
2017-04-14,1161.0660273717879
2017-04-15,1150.561662806238
2017-04-16,1160.3357704203725
2017-04-17,1163.3141346524562
2017-04-18,1183.297608710225
2017-04-19,1179.4807275073608
2017-04-20,1175.381591305779
2017-04-21,1182.5555720733175
2017-04-22,1176.4442763927802
2017-04-23,1187.823988535452
2017-04-24,1195.5215447528296
2017-04-25,1211.240873955309
2017-04-26,1216.1338171340662
2017-04-27,1216.5274257693745
2017-04-28,1222.2835769672504
2017-04-29,1228.2602365364535
2017-04-30,1237.3250551888823
2017-05-01,1245.639713062403
2017-05-02,1270.5888549551369
2017-05-03,1281.7979060687617
2017-05-04,1285.7992253115801
2017-05-05,1296.9288824789462
2017-05-06,1297.6114831138434
2017-05-07,1311.7432707709659
2017-05-08,1332.1905565693266
2017-05-09,1364.847468132601
2017-05-10,1381.355351359269
2017-05-11,1406.6361691587776
2017-05-12,1448.0405242471597
2017-05-13,1469.5491350862285
2017-05-14,1494.476084077177
2017-05-15,1539.6637648067142
2017-05-16,1587.2964197965384
2017-05-17,1603.6759194973126
2017-05-18,1626.0334574767355
2017-05-19,1649.4555312107782
2017-05-20,1688.1991370705828
2017-05-21,1744.7546659342395
2017-05-22,1794.8055336761993
2017-05-23,1832.152316058712
2017-05-24,1898.5624565170938
2017-05-25,1929.3796396794655
2017-05-26,1967.5072220241389
2017-05-27,2004.6974360569072
2017-05-28,2043.621231907631
2017-05-29,2105.6290598028313
2017-05-30,2153.4773171461316
2017-05-31,2171.2813970969833
2017-06-01,2209.543845852123
2017-06-02,2241.3419013881803
2017-06-03,2256.952156104568
2017-06-04,2324.845047890954
2017-06-05,2373.8545661474955
2017-06-06,2435.1056698813736
2017-06-07,2495.108906374114
2017-06-08,2535.9200289321234
2017-06-09,2548.075448523933
2017-06-10,2609.5553020443635
2017-06-11,2646.864786089914
2017-06-12,2713.3943794321244
2017-06-13,2772.232206090465
2017-06-14,2797.7755135200446
2017-06-15,2832.0274846628226
2017-06-16,2818.4951658753025
2017-06-17,2825.05505314403
2017-06-18,2834.489504133523
2017-06-19,2831.881442901184
2017-06-20,2869.6923128169706
2017-06-21,2875.8301513098777
2017-06-22,2884.2613348112072
2017-06-23,2906.7542423662712
2017-06-24,2914.6795396490247
2017-06-25,2917.167721271674
2017-06-26,2931.095828411258
2017-06-27,2948.727871293217
2017-06-28,2943.754473169043
2017-06-29,2939.8345838225455
2017-06-30,2939.3591793946234
2017-07-01,2932.5879379540343
2017-07-02,2923.561685473641
2017-07-03,2926.86307044387
2017-07-04,2939.7368087902587
2017-07-05,2934.4065337240304
2017-07-06,2937.6251020109394
2017-07-07,2941.1934637229438
2017-07-08,2938.052575238174
2017-07-09,2932.893328761802
2017-07-10,2931.4358891652996
2017-07-11,2950.6316481264207
2017-07-12,2930.680591831438
2017-07-13,2922.7126164829274
2017-07-14,2910.0033283516136
2017-07-15,2902.5974483493596
2017-07-16,2883.6831683172786
2017-07-17,2857.9879411795214
2017-07-18,2853.1409483740135
2017-07-19,2848.4645990669237
2017-07-20,2835.373690718257
2017-07-21,2813.202659554365
2017-07-22,2806.7620795476023
2017-07-23,2806.6519836505145
2017-07-24,2821.100719273723
2017-07-25,2794.164254307608
2017-07-26,2833.2715379034644
2017-07-27,2804.937568116082
2017-07-28,2793.8871391619746
2017-07-29,2782.866849374436
2017-07-30,2776.9634460735424
2017-07-31,2777.0854192440593
2017-08-01,2756.953392879726
2017-08-02,2781.8558996822667
2017-08-03,2766.988012054675
2017-08-04,2728.361202870008
2017-08-05,2769.0844212557627
2017-08-06,2721.1176809805115
2017-08-07,2776.1643086028284
2017-08-08,2821.2643833117936
2017-08-09,2836.278492223489
2017-08-10,2879.2744559477896
2017-08-11,2903.796195674099
2017-08-12,2931.7906209995094
2017-08-13,3004.482060254483
2017-08-14,3092.1238040575354
2017-08-15,3180.902986406203
2017-08-16,3239.2301336872747
2017-08-17,3297.9489199205987
2017-08-18,3373.850851217677
2017-08-19,3418.9015400305143
2017-08-20,3443.5721671439724
2017-08-21,3489.6119095478693
2017-08-22,3537.8606027177707
2017-08-23,3552.1986557167475
2017-08-24,3586.3559029126154
2017-08-25,3632.050435915392
2017-08-26,3669.887432343664
2017-08-27,3695.351200344623
2017-08-28,3727.9862608178373
2017-08-29,3780.2800698314372
2017-08-30,3832.11973652206
2017-08-31,3889.5869196281087
2017-09-01,3947.6863306206205
2017-09-02,4007.820825989475
2017-09-03,4045.4445239033776
2017-09-04,4113.199426661924
2017-09-05,4175.843573724541
2017-09-06,4202.625666659079
2017-09-07,4242.306272042427
2017-09-08,4295.1627208226755
2017-09-09,4367.386637222014
2017-09-10,4403.4879248975885
2017-09-11,4411.812796706308
2017-09-12,4458.427138231133
2017-09-13,4474.071859713225
2017-09-14,4496.355246773464
2017-09-15,4467.884157111698
2017-09-16,4434.710165019873
2017-09-17,4396.718672810838
2017-09-18,4420.575718576389
2017-09-19,4433.533774732897
2017-09-20,4405.217182044136
2017-09-21,4415.472774516973
2017-09-22,4425.362101838047
2017-09-23,4418.077394769179
2017-09-24,4410.948237765636
2017-09-25,4396.23112189372
2017-09-26,4432.720943975811
2017-09-27,4433.147767354804
2017-09-28,4413.306595941161
2017-09-29,4422.122390957755
2017-09-30,4440.7795549669
2017-10-01,4441.511834577549
2017-10-02,4459.51593877773
2017-10-03,4504.86936065987
2017-10-04,4505.932199029866
2017-10-05,4513.72433398068
2017-10-06,4516.526489962454
2017-10-07,4533.255434871544
2017-10-08,4545.174650384823
2017-10-09,4565.592144094753
2017-10-10,4607.183763879199
2017-10-11,4612.248698482852
2017-10-12,4631.934581018841
2017-10-13,4648.940794228365
2017-10-14,4728.670615752485
2017-10-15,4781.560120488021
2017-10-16,4840.005269785713
2017-10-17,4915.561215535407
2017-10-18,4936.879041946686
2017-10-19,4974.878532705126
2017-10-20,5033.150970986946
2017-10-21,5093.865404046622
2017-10-22,5148.134110266354
2017-10-23,5194.396594758987
2017-10-24,5264.521896974823
2017-10-25,5291.803883556788
2017-10-26,5323.087321804471
2017-10-27,5375.982332184772
2017-10-28,5429.760485240714
2017-10-29,5460.037237120451
2017-10-30,5510.280396448355
2017-10-31,5579.2873706271575
2017-11-01,5598.9028035608935
2017-11-02,5662.835950507939
2017-11-03,5737.301074588922
2017-11-04,5824.595720243288
2017-11-05,5905.723252392542
2017-11-06,5987.216388767984
2017-11-07,6073.534201853674
2017-11-08,6114.723684891047
2017-11-09,6186.316571027061
2017-11-10,6262.669185019175
2017-11-11,6303.75791268026
2017-11-12,6359.71041693046
2017-11-13,6348.686895510476
2017-11-14,6424.68620581216
2017-11-15,6439.006291561422
2017-11-16,6493.453014548051
2017-11-17,6586.578796902045
2017-11-18,6669.343644262533
2017-11-19,6726.176278607829
2017-11-20,6810.184250852291
2017-11-21,6913.62796330359
2017-11-22,6977.749411847929
2017-11-23,7084.762974634867
2017-11-24,7171.069137566073
2017-11-25,7251.0552212978255
2017-11-26,7336.31572071171
2017-11-27,7431.446690012433
2017-11-28,7620.850605032995
2017-11-29,7761.825150780606
2017-11-30,7914.010117954884
2017-12-01,8054.195813695685
2017-12-02,8231.195960781186
2017-12-03,8358.267127693194
2017-12-04,8543.129673539357
2017-12-05,8739.552949833736
2017-12-06,8897.939060546407
2017-12-07,9140.223069136022
2017-12-08,9491.115688711123
2017-12-09,9820.346890271756
2017-12-10,10131.062244861614
2017-12-11,10318.910524112078
2017-12-12,10603.412109789193
2017-12-13,11012.708385882846
2017-12-14,11335.594426410087
2017-12-15,11572.133409187854
2017-12-16,11809.068065516094
2017-12-17,12327.758744187995
2017-12-18,12524.155789345028
2017-12-19,13022.056435163215
2017-12-20,13272.271978004777
2017-12-21,13598.389740240053
2017-12-22,13722.325163009335
2017-12-23,13965.475108515477
2017-12-24,14101.631671690706
2017-12-25,14242.203239557704
2017-12-26,14520.075217668034
2017-12-27,14567.02905372652
2017-12-28,14934.925225219939
2017-12-29,14929.789379656666
2017-12-30,15269.116479102991
2017-12-31,15217.747133850491
2018-01-01,15193.775434975023
2018-01-02,15428.779858429696
2018-01-03,15574.454274935684
2018-01-04,15741.620124622666
2018-01-05,15900.474476196681
2018-01-06,16123.279907131735
2018-01-07,16173.181955414646
2018-01-08,16487.919126171884
2018-01-09,16567.01558107959
2018-01-10,16777.13246983422
2018-01-11,16742.659021455067
2018-01-12,16847.518708821233
2018-01-13,16872.71588092541
2018-01-14,16930.41452008608
2018-01-15,16759.736301920246
2018-01-16,16853.084012690506
2018-01-17,16914.47924695242
2018-01-18,16833.45150856527
2018-01-19,16830.958664245452
2018-01-20,16763.20053555176
2018-01-21,16617.644934470758
2018-01-22,16554.784862842997
2018-01-23,16530.52517576981
2018-01-24,16513.04343901486
2018-01-25,16401.030876902907
2018-01-26,16331.358851063942
2018-01-27,16270.030191771011
2018-01-28,16266.902614092887
2018-01-29,16092.587345951675
2018-01-30,16039.418024446224
2018-01-31,15940.07548410598
2018-02-01,15727.228154173064
2018-02-02,15698.027130311619
2018-02-03,15568.245094869691
2018-02-04,15427.549815796536
2018-02-05,15261.255517505559
2018-02-06,15077.292835711029
2018-02-07,14929.105543654363
2018-02-08,14770.325042010296
2018-02-09,14716.87650458843
2018-02-10,14635.82507505853
2018-02-11,14438.83274929712
2018-02-12,14373.250934928983
2018-02-13,14226.61842046204
2018-02-14,14137.400503915926
2018-02-15,14106.432339287105
2018-02-16,14105.72710063762
2018-02-17,14132.69757550382
2018-02-18,14099.15591606773
2018-02-19,14030.799858234992
2018-02-20,14040.676479717968
2018-02-21,14032.503247793904
2018-02-22,14013.63567840102
2018-02-23,14055.893201370644
2018-02-24,13949.251052982063
2018-02-25,13919.3595799428
2018-02-26,13841.509160370193
2018-02-27,13854.634249134355
2018-02-28,13836.677182031368
2018-03-01,13781.1914777731
2018-03-02,13846.153050480449
2018-03-03,13750.67454645248
2018-03-04,13768.155132947177
2018-03-05,13668.678027036252
2018-03-06,13659.411993694452
2018-03-07,13629.520054828557
2018-03-08,13625.547461554912
2018-03-09,13467.42682949758
2018-03-10,13481.124553809997
2018-03-11,13001.078143701274
2018-03-12,12845.151506337317
2018-03-13,12595.94613794092
2018-03-14,12527.286870612903
2018-03-15,12490.01366641722
2018-03-16,12324.719445256036
2018-03-17,12172.211531080598
2018-03-18,12018.19874576242
2018-03-19,11326.767629295005
2018-03-20,11211.698704265753
2018-03-21,11334.88426972674
2018-03-22,11131.261180024856
2018-03-23,10947.810281511283
2018-03-24,10305.959309425454
2018-03-25,10307.74768467834
2018-03-26,10018.347726446547
2018-03-27,10070.73661208159
2018-03-28,9807.947138359594
2018-03-29,9387.98756214611
2018-03-30,9440.702114141346
2018-03-31,9186.44203435609
2018-04-01,8876.133327876898
2018-04-02,8681.690200439325
2018-04-03,8539.375201589046
2018-04-04,8326.889845382488
2018-04-05,8041.2996714253895
2018-04-06,7896.394052982234
2018-04-07,7742.680169448881
2018-04-08,7491.658950334506
2018-04-09,7233.979138232397
2018-04-10,7226.879014603646
2018-04-11,7133.110530066519
2018-04-12,6944.671695285434
2018-04-13,6846.606797186877
2018-04-14,6816.837786597356
2018-04-15,6722.91875252048
2018-04-16,6667.5788641988365
2018-04-17,6696.458305230374
2018-04-18,6733.503622124115
2018-04-19,6637.878801653799
2018-04-20,6637.979093697942
2018-04-21,6515.223922277147
2018-04-22,6539.790558447132
2018-04-23,6479.0960968469835
2018-04-24,6805.667402674059
2018-04-25,6470.517352016875
2018-04-26,6710.264556109068
2018-04-27,6807.45407902838
2018-04-28,6902.9963727910235
2018-04-29,6866.074351313205
2018-04-30,6839.094541927364
2018-05-01,6855.0445036976225
2018-05-02,6843.242426260329
2018-05-03,6805.793847078427
2018-05-04,6886.289752882664
2018-05-05,6936.110920372173
2018-05-06,6901.8823529160845
2018-05-07,6893.423574036134
2018-05-08,6929.966034510713
2018-05-09,6957.188664810598
2018-05-10,7061.477317486256
2018-05-11,7158.901411878902
2018-05-12,7119.411835060617
2018-05-13,7199.823493768612
2018-05-14,7139.812685029815
2018-05-15,7085.658377168086
2018-05-16,7158.830329271691
2018-05-17,7153.350476676562
2018-05-18,7143.082180246859
2018-05-19,7200.401545538033
2018-05-20,7135.583174390251
2018-05-21,7088.307077524864
2018-05-22,7148.74531536132
2018-05-23,7067.721667154755
2018-05-24,7017.243549504218
2018-05-25,7019.2190327550425
2018-05-26,7006.550776970127
2018-05-27,6947.0745580943585
2018-05-28,6923.339628594154
2018-05-29,6933.2551781879665
2018-05-30,6853.635598407429
2018-05-31,6701.550476066659
2018-06-01,6756.812072814168
2018-06-02,6727.189333550696
2018-06-03,6702.876610260699
2018-06-04,6672.445137293462
2018-06-05,6750.360545347975
2018-06-06,6728.70584307425
2018-06-07,6680.723581577621
2018-06-08,6718.989730824548
2018-06-09,6704.59733619087
2018-06-10,6638.7840367095305
2018-06-11,6639.576242485851
2018-06-12,6586.5322799258365
2018-06-13,6480.667379178433
2018-06-14,6508.560098823975
2018-06-15,6517.354869368384
2018-06-16,6517.5776043384485
2018-06-17,6432.9845044437325
2018-06-18,6404.038657350504
2018-06-19,6365.720688751112
2018-06-20,6347.852953753919
2018-06-21,6266.230936155782
2018-06-22,6305.057137999284
2018-06-23,6250.301301427819
2018-06-24,6197.773534539365
2018-06-25,6127.555699291816
2018-06-26,6192.630194086564
2018-06-27,6147.882781132195
2018-06-28,6274.808346789646
2018-06-29,6049.121162664543
2018-06-30,6193.616720086079
2018-07-01,6012.589668203962
2018-07-02,6172.402413993272
2018-07-03,6290.920189110354
2018-07-04,6225.777811221204
2018-07-05,6167.329854288532
2018-07-06,6196.465870281889
2018-07-07,6112.318295387141
2018-07-08,6024.631156814201
2018-07-09,5995.3066691018375
2018-07-10,5962.35615119497
2018-07-11,5966.797709149842
2018-07-12,6030.971579323234
2018-07-13,5960.007167595485
2018-07-14,5971.9365327837095
2018-07-15,6019.984939652873
2018-07-16,5988.403075907161
2018-07-17,5763.112514168833
2018-07-18,5835.832138047219
2018-07-19,5742.5866538831315
2018-07-20,5810.565307884803
2018-07-21,5917.615082953295
2018-07-22,5907.352339847296
2018-07-23,5929.133044392139
2018-07-24,6035.779765277583
2018-07-25,6034.938796961667
2018-07-26,6037.201662741942
2018-07-27,6129.511176122984
2018-07-28,6193.694794372021
2018-07-29,6178.7117864838965
2018-07-30,6242.400944892419
2018-07-31,6404.524071598402
2018-08-01,6377.647707655906
2018-08-02,6342.65431070527
2018-08-03,6419.919685048491
2018-08-04,6477.482600489516
2018-08-05,6449.583809527947
2018-08-06,6404.568865342522
2018-08-07,6423.720903452191
2018-08-08,6430.59695169343
2018-08-09,6416.656754204095
2018-08-10,6389.844393931646
2018-08-11,6365.566080949179
2018-08-12,6346.782990730838
2018-08-13,6427.867443570035
2018-08-14,6373.2732247326685
2018-08-15,6424.839989210272
2018-08-16,6429.014839306454
2018-08-17,6326.669077088421
2018-08-18,6330.605137552387
2018-08-19,6318.714011217387
2018-08-20,6222.194076684916
2018-08-21,6249.731713626569
2018-08-22,6219.214742458957
2018-08-23,6189.866840375343
2018-08-24,6187.761333783117
2018-08-25,6233.269464578505
2018-08-26,6191.77699812433
2018-08-27,6193.27857555119
2018-08-28,6234.156460541646
2018-08-29,6266.744072465343
2018-08-30,6195.186760360778
2018-08-31,6215.875482559229
2018-09-01,6260.124820095224
2018-09-02,6261.343561156128
2018-09-03,6243.010936558697
2018-09-04,6277.968041963767
2018-09-05,6286.279753970065
2018-09-06,6179.036661998873
2018-09-07,6281.7336003119535
2018-09-08,6230.974857407507
2018-09-09,6164.707724468728
2018-09-10,6207.135197799818
2018-09-11,6176.816552126432
2018-09-12,5844.433888864861
2018-09-13,5753.095696039889
2018-09-14,5726.086740955472
2018-09-15,5734.66457441728
2018-09-16,5680.455560110015
2018-09-17,5708.5492861284765
2018-09-18,5701.401742441061
2018-09-19,5760.359217442969
2018-09-20,5732.42479302283
2018-09-21,5755.658825970349
2018-09-22,5810.67962793367
2018-09-23,5866.613403248913
2018-09-24,5845.729429539922
2018-09-25,5942.386698764323
2018-09-26,6052.216482845154
2018-09-27,6083.78379830751
2018-09-28,6119.457618279423
2018-09-29,6198.164102002919
2018-09-30,6258.170801392385
2018-10-01,6270.953335361991
2018-10-02,6320.750139018672
2018-10-03,6414.773378519134
2018-10-04,6405.91866286598
2018-10-05,6548.590614002664
2018-10-06,6546.587234643337
2018-10-07,6592.525426055745
2018-10-08,6635.965676452703
2018-10-09,6679.7377090774
2018-10-10,6720.9790127011265
2018-10-11,6774.101915135722
2018-10-12,6814.3849032334565
2018-10-13,6864.15515552981
2018-10-14,6873.793123788224
2018-10-15,6872.921489430131
2018-10-16,6955.85092064369
2018-10-17,7029.961835505785
2018-10-18,7018.003158876174
2018-10-19,7151.003567203677
2018-10-20,7205.596433599467
2018-10-21,7281.442671209119
2018-10-22,7248.278282965224
2018-10-23,7396.639833962754
2018-10-24,7414.8123057755765
2018-10-25,7431.8397026794955
2018-10-26,7390.183277725613
2018-10-27,7418.461734139175
2018-10-28,7554.494575297892
2018-10-29,7519.385508583364
2018-10-30,7525.826153058519
2018-10-31,7551.844685125022
2018-11-01,7473.6358615485005
2018-11-02,7502.311161280876
2018-11-03,7488.864806314162
2018-11-04,7443.33705205166
2018-11-05,7440.345045786959
2018-11-06,7501.126309215083
2018-11-07,7444.866709638842
2018-11-08,7333.96416865945
2018-11-09,7255.458188647662
2018-11-10,7245.113886923118
2018-11-11,7147.056490860459
2018-11-12,7080.724637811811
2018-11-13,7066.984655894197
2018-11-14,6957.510527995105
2018-11-15,7056.172404847589
2018-11-16,7029.460117019869
2018-11-17,7005.164668584683
2018-11-18,6952.68065270331
2018-11-19,6998.938512292178
2018-11-20,7054.748141794645
2018-11-21,6980.159669378639
2018-11-22,6872.942491509382
2018-11-23,6852.334620694425
2018-11-24,6951.5445053120675
2018-11-25,6970.235644642224
2018-11-26,7078.40737484593
2018-11-27,7072.385503680955
2018-11-28,7127.54320544512
2018-11-29,6991.589763481372
2018-11-30,7186.400225456756
2018-12-01,7222.210911342636
2018-12-02,7256.26694406159
2018-12-03,7335.164670078878
2018-12-04,7323.695726403136
2018-12-05,7463.614348466826
2018-12-06,7402.107551757607
2018-12-07,7458.797972770349
2018-12-08,7403.51673729749
2018-12-09,7332.492701485042
2018-12-10,7284.481265658413
2018-12-11,7089.068436695861
2018-12-12,7239.139218747876
2018-12-13,7110.370039488236
2018-12-14,7108.7840850264965
2018-12-15,6965.125497054201
2018-12-16,6923.277140646969
2018-12-17,6407.337479990498
2018-12-18,6369.783587188837
2018-12-19,6252.005152218371
2018-12-20,6222.863718767738
2018-12-21,6223.025992155395
2018-12-22,5942.416161234471
2018-12-23,5826.132183086227
2018-12-24,5313.300859785275
2018-12-25,5251.6377810127
2018-12-26,4972.773753035583
2018-12-27,5113.242939362586
2018-12-28,4765.967511319295
2018-12-29,4558.4439032280425
2018-12-30,4359.252375110038
2018-12-31,4230.492369004251
2019-01-01,4145.271056772715
2019-01-02,4268.0564326162
2019-01-03,4231.483807129973
2019-01-04,4050.860755251264
2019-01-05,3932.959102902878
2019-01-06,3889.74719384341
2019-01-07,3775.9793831848347
2019-01-08,3689.8243686685173
2019-01-09,3978.9116854174144
2019-01-10,3731.822293605487
2019-01-11,3506.4478307720747
2019-01-12,3484.6782118809324
2019-01-13,3550.043892793972
2019-01-14,3374.1439678350825
2019-01-15,3332.8994397853476
2019-01-16,3187.704482141903
2019-01-17,3075.730432208189
2019-01-18,3013.335778498751
2019-01-19,3000.857724717605
2019-01-20,2845.8439971314006
2019-01-21,2718.2018218282856
2019-01-22,2696.435645264252
2019-01-23,2507.8389469649055
2019-01-24,2414.8762042337303
2019-01-25,2267.1733801080413
2019-01-26,2106.022768698052
2019-01-27,2142.320621105253
2019-01-28,1940.3808397202756
2019-01-29,1865.8770907994249
2019-01-30,1818.2115950890316
2019-01-31,1573.9606876234766
2019-02-01,1508.4146730062005
2019-02-02,1523.4044771891672
2019-02-03,1490.7459760138513
2019-02-04,1584.5842958315498
2019-02-05,1403.9745657773847
2019-02-06,1426.3160201412675
2019-02-07,1481.5050542489937
2019-02-08,1634.9897243947983
2019-02-09,1669.0445964754435
2019-02-10,1698.9646908453851
2019-02-11,1771.690795748375
2019-02-12,1850.9180374380978
2019-02-13,1936.16025405025
2019-02-14,2002.1310826720508
2019-02-15,2096.718069897315
2019-02-16,2205.0893095924666
2019-02-17,2256.494283459345
2019-02-18,2374.374970662924
2019-02-19,2505.097287490461
2019-02-20,2532.340094589135
2019-02-21,2586.473625864356
2019-02-22,2796.939577448888
2019-02-23,2892.952322312741
2019-02-24,2837.4781174444183
2019-02-25,2956.6555980719963
2019-02-26,2906.2596731603267
2019-02-27,3103.6284029859467
2019-02-28,2962.0762034044574
2019-03-01,2949.1817437043087
2019-03-02,3194.0939023307815
2019-03-03,3063.31391539675
2019-03-04,3100.5859484879966
2019-03-05,2999.880750827234
2019-03-06,3228.06632755877
2019-03-07,2733.7262710218947
2019-03-08,3030.435370615825
2019-03-09,2914.7919792024736
2019-03-10,2772.1880004605723
2019-03-11,2771.500584860366
2019-03-12,2690.628065216559
2019-03-13,2577.795962522125
2019-03-14,2482.717428479229
2019-03-15,2457.3250190437216
2019-03-16,2647.0626326473057
2019-03-17,2532.065138290895
2019-03-18,2192.3150300841244
